customer_id,signup_date,signup_month,plan,region,acquisition_channel,industry,seats,monthly_mrr,onboarding_completed,integrations_connected,weekly_active_days,support_tickets_90d,payment_failures_90d,csat_score,status,churn_month,churn_reason,tenure_months
CUST-1161,2026-03-13,2026-03-01,Growth,North America,Paid Search,Creator Tools,8,81.67,No,1,2.7,2,0,7.7,Active,,,4
CUST-1162,2025-10-17,2025-10-01,Business,North America,Partner,Creator Tools,18,125.48,Yes,2,4.7,1,0,9.5,Active,,,9
CUST-1163,2025-09-16,2025-09-01,Enterprise,MEA,Organic,Healthcare,67,382.73,Yes,5,4.6,0,0,10.0,Active,,,10
CUST-1164,2026-02-20,2026-02-01,Growth,North America,Paid Search,Retail,4,82.20,No,3,4.1,2,1,7.6,Churned,2026-04-01,Low product usage,2
CUST-1165,2025-01-22,2025-01-01,Growth,North America,Paid Search,Retail,4,65.84,No,0,1.6,2,0,5.6,Active,,,18
CUST-1166,2026-01-12,2026-01-01,Business,APAC,Content,FinTech,20,141.67,Yes,3,5.0,0,0,10.0,Active,,,6
CUST-1167,2025-08-10,2025-08-01,Growth,MEA,Paid Search,FinTech,2,65.30,Yes,3,5.6,0,0,10.0,Active,,,11
CUST-1168,2025-10-20,2025-10-01,Business,North America,Organic,Healthcare,22,159.92,Yes,2,5.0,2,1,8.2,Active,,,9
CUST-1169,2025-09-21,2025-09-01,Growth,North America,Referral,B2B SaaS,9,70.64,No,2,2.1,2,2,8.6,Active,,,10
CUST-1170,2026-02-21,2026-02-01,Growth,Europe,Referral,EdTech,7,84.14,Yes,3,7.0,2,0,9.0,Active,,,5
CUST-1171,2025-12-27,2025-12-01,Growth,APAC,Paid Search,Creator Tools,7,68.26,Yes,2,4.4,0,0,9.3,Active,,,7
CUST-1172,2026-02-22,2026-02-01,Growth,APAC,Partner,Creator Tools,9,59.89,Yes,1,3.1,1,0,8.0,Active,,,5
CUST-1173,2026-02-06,2026-02-01,Business,Europe,Partner,B2B SaaS,22,168.01,Yes,3,3.3,2,0,7.9,Active,,,5
CUST-1174,2026-03-06,2026-03-01,Enterprise,North America,Partner,Creator Tools,69,372.21,Yes,6,6.0,0,0,9.5,Active,,,4
CUST-1175,2025-02-20,2025-02-01,Growth,North America,Referral,Healthcare,12,80.66,Yes,4,4.0,1,0,8.6,Active,,,17
CUST-1176,2025-05-12,2025-05-01,Starter,MEA,Referral,Retail,1,24.94,No,1,2.6,2,0,6.8,Active,,,14
CUST-1177,2025-10-10,2025-10-01,Growth,North America,Organic,EdTech,1,82.67,No,0,0.4,2,0,7.3,Churned,2025-11-01,Switched competitor,1
CUST-1178,2025-05-28,2025-05-01,Enterprise,LATAM,Organic,Retail,68,417.97,Yes,6,6.1,1,0,10.0,Active,,,14
CUST-1179,2026-01-19,2026-01-01,Business,LATAM,Organic,Creator Tools,19,142.35,Yes,1,5.2,3,0,8.5,Active,,,6
CUST-1180,2025-07-19,2025-07-01,Growth,North America,Paid Search,FinTech,10,81.37,Yes,2,4.4,1,0,9.2,Churned,2025-09-01,Missing integration,2
CUST-1181,2025-09-05,2025-09-01,Starter,North America,Organic,Creator Tools,1,22.73,Yes,1,2.6,2,0,5.5,Active,,,10
CUST-1182,2025-03-11,2025-03-01,Starter,North America,Organic,FinTech,1,32.37,No,0,1.5,2,1,6.4,Churned,2025-07-01,Payment failure,4
CUST-1183,2026-02-06,2026-02-01,Growth,APAC,Content,Creator Tools,2,91.02,Yes,1,3.8,1,0,8.5,Churned,2026-04-01,Switched competitor,2
CUST-1184,2025-09-02,2025-09-01,Starter,APAC,Organic,Healthcare,2,28.64,Yes,1,6.9,0,0,10.0,Active,,,10
CUST-1185,2025-07-01,2025-07-01,Growth,MEA,Partner,FinTech,3,79.14,Yes,0,2.4,1,0,9.4,Active,,,12
CUST-1186,2025-08-02,2025-08-01,Growth,Europe,Referral,Creator Tools,4,75.70,No,0,1.2,3,0,6.9,Active,,,11
CUST-1187,2025-04-07,2025-04-01,Business,APAC,Organic,B2B SaaS,20,121.16,Yes,3,4.8,2,0,8.6,Active,,,15
CUST-1188,2025-03-16,2025-03-01,Starter,North America,Referral,FinTech,1,29.40,No,0,1.1,2,0,6.0,Churned,2026-02-01,Poor onboarding,11
CUST-1189,2025-01-09,2025-01-01,Starter,Europe,Paid Search,EdTech,4,29.70,Yes,0,2.6,3,1,5.5,Active,,,18
CUST-1190,2025-01-11,2025-01-01,Growth,MEA,Organic,FinTech,3,72.17,Yes,4,4.0,2,0,6.1,Active,,,18
CUST-1191,2025-06-15,2025-06-01,Growth,North America,Partner,Retail,4,80.53,Yes,0,2.5,1,1,7.9,Active,,,13
CUST-1192,2025-11-24,2025-11-01,Growth,North America,Partner,Creator Tools,10,67.40,Yes,1,4.1,1,1,8.4,Active,,,8
CUST-1193,2025-08-05,2025-08-01,Business,APAC,Paid Search,B2B SaaS,15,137.15,Yes,4,6.9,0,0,10.0,Active,,,11
CUST-1194,2025-01-28,2025-01-01,Growth,North America,Organic,B2B SaaS,4,83.16,Yes,2,3.4,3,0,5.7,Active,,,18
CUST-1195,2026-02-20,2026-02-01,Starter,North America,Organic,Healthcare,2,33.90,No,3,2.2,3,0,7.2,Churned,2026-04-01,Price sensitivity,2
CUST-1196,2025-04-12,2025-04-01,Business,APAC,Paid Search,EdTech,11,151.60,Yes,3,5.1,0,0,8.5,Active,,,15
CUST-1197,2026-01-26,2026-01-01,Growth,APAC,Organic,FinTech,6,74.54,No,2,4.7,2,0,10.0,Churned,2026-05-01,Price sensitivity,4
CUST-1198,2026-01-25,2026-01-01,Growth,North America,Referral,Retail,9,78.39,Yes,1,4.2,1,0,8.5,Active,,,6
CUST-1199,2025-02-01,2025-02-01,Starter,Europe,Referral,B2B SaaS,1,24.15,Yes,1,4.8,2,0,6.5,Active,,,17
CUST-1200,2025-08-14,2025-08-01,Business,North America,Organic,B2B SaaS,18,154.46,No,3,2.2,1,1,7.9,Active,,,11
CUST-1201,2026-01-01,2026-01-01,Starter,Europe,Partner,Retail,1,30.58,No,0,2.1,2,0,7.5,Churned,2026-02-01,Payment failure,1
CUST-1202,2025-09-05,2025-09-01,Starter,Europe,Organic,B2B SaaS,1,31.96,No,1,2.5,1,0,7.4,Active,,,10
CUST-1203,2025-10-04,2025-10-01,Growth,APAC,Content,Healthcare,2,60.94,No,1,2.1,1,2,8.5,Active,,,9
CUST-1204,2025-07-12,2025-07-01,Business,MEA,Organic,Creator Tools,21,133.88,Yes,2,2.7,0,1,7.5,Active,,,12
CUST-1205,2025-04-24,2025-04-01,Growth,MEA,Organic,Creator Tools,5,60.91,No,0,1.8,2,0,6.1,Active,,,15
CUST-1206,2026-01-28,2026-01-01,Starter,Europe,Referral,Creator Tools,1,25.28,Yes,1,4.0,2,0,6.7,Active,,,6
CUST-1207,2026-01-10,2026-01-01,Growth,Europe,Organic,Healthcare,5,72.37,No,1,1.7,3,0,5.9,Churned,2026-03-01,Switched competitor,2
CUST-1208,2025-08-01,2025-08-01,Starter,APAC,Paid Search,EdTech,1,30.74,No,0,1.1,2,1,6.6,Churned,2025-11-01,Missing integration,3
CUST-1209,2025-04-06,2025-04-01,Starter,Europe,Organic,Retail,1,29.70,Yes,2,2.7,2,0,7.6,Active,,,15
CUST-1210,2026-01-27,2026-01-01,Business,Europe,Paid Search,FinTech,17,153.49,Yes,4,5.3,3,0,7.3,Active,,,6
CUST-1211,2025-08-14,2025-08-01,Growth,LATAM,Partner,FinTech,10,74.89,No,3,1.7,0,0,6.5,Active,,,11
CUST-1212,2025-08-09,2025-08-01,Business,North America,Content,FinTech,16,161.83,Yes,2,2.5,1,0,10.0,Active,,,11
CUST-1213,2025-05-09,2025-05-01,Growth,North America,Content,Healthcare,9,88.53,No,2,1.3,4,0,7.1,Churned,2026-02-01,Missing integration,9
CUST-1214,2025-05-12,2025-05-01,Growth,North America,Organic,Creator Tools,9,85.48,Yes,2,2.3,1,0,7.3,Active,,,14
CUST-1215,2025-03-18,2025-03-01,Growth,North America,Paid Search,FinTech,4,85.53,Yes,1,2.8,1,0,7.7,Active,,,16
CUST-1216,2025-06-03,2025-06-01,Starter,North America,Organic,Retail,4,30.50,No,2,2.6,2,0,8.9,Churned,2025-12-01,Price sensitivity,6
CUST-1217,2025-10-09,2025-10-01,Starter,North America,Partner,EdTech,2,28.30,Yes,0,3.7,2,0,6.9,Active,,,9
CUST-1218,2026-03-26,2026-03-01,Starter,APAC,Referral,EdTech,4,29.73,Yes,0,3.9,0,2,9.0,Active,,,4
CUST-1219,2025-01-17,2025-01-01,Starter,North America,Paid Search,Retail,1,28.81,Yes,0,4.0,1,1,7.7,Churned,2025-08-01,Price sensitivity,7
CUST-1220,2026-01-16,2026-01-01,Growth,LATAM,Organic,FinTech,1,66.56,Yes,2,4.6,3,1,6.4,Active,,,6
CUST-1221,2025-09-17,2025-09-01,Growth,North America,Referral,B2B SaaS,8,78.23,Yes,2,3.1,1,0,7.6,Active,,,10
CUST-1222,2025-09-13,2025-09-01,Starter,LATAM,Referral,B2B SaaS,1,30.24,Yes,0,4.8,1,0,9.0,Churned,2026-01-01,Missing integration,4
CUST-1223,2025-08-14,2025-08-01,Starter,North America,Organic,EdTech,1,32.46,Yes,2,6.3,2,2,7.6,Active,,,11
CUST-1224,2025-12-19,2025-12-01,Business,LATAM,Paid Search,Retail,19,157.76,Yes,2,3.3,0,0,8.4,Active,,,7
CUST-1225,2026-01-10,2026-01-01,Growth,North America,Partner,FinTech,10,78.89,Yes,1,2.2,0,0,5.4,Active,,,6
CUST-1226,2025-01-10,2025-01-01,Starter,Europe,Content,Creator Tools,2,27.61,Yes,0,2.7,2,1,7.1,Active,,,18
CUST-1227,2026-03-09,2026-03-01,Starter,LATAM,Referral,Healthcare,1,24.77,No,1,2.4,3,0,5.7,Active,,,4
CUST-1228,2025-01-21,2025-01-01,Starter,APAC,Partner,B2B SaaS,1,33.33,Yes,1,4.6,1,0,8.7,Active,,,18
CUST-1229,2025-10-24,2025-10-01,Growth,LATAM,Partner,EdTech,7,73.55,Yes,2,5.2,0,2,9.3,Active,,,9
CUST-1230,2025-09-18,2025-09-01,Starter,APAC,Referral,EdTech,7,33.03,Yes,0,2.1,2,0,8.1,Active,,,10
CUST-1231,2025-07-01,2025-07-01,Growth,North America,Organic,Retail,4,81.37,Yes,4,4.4,0,0,7.7,Active,,,12
CUST-1232,2025-11-13,2025-11-01,Business,North America,Paid Search,Creator Tools,18,175.60,Yes,2,2.8,1,0,8.1,Active,,,8
CUST-1233,2025-08-22,2025-08-01,Business,North America,Organic,Healthcare,22,140.23,No,1,3.1,2,1,8.6,Active,,,11
CUST-1234,2026-01-22,2026-01-01,Starter,North America,Referral,FinTech,2,24.05,Yes,1,4.1,2,2,6.9,Churned,2026-03-01,Missing integration,2
CUST-1235,2025-03-25,2025-03-01,Starter,Europe,Organic,B2B SaaS,6,23.56,Yes,0,3.8,1,0,9.7,Active,,,16
CUST-1236,2026-03-28,2026-03-01,Starter,APAC,Referral,Retail,4,28.29,Yes,0,4.8,3,3,7.4,Active,,,4
CUST-1237,2026-03-05,2026-03-01,Starter,North America,Paid Search,Creator Tools,3,26.70,No,0,0.6,3,0,6.7,Active,,,4
CUST-1238,2025-02-09,2025-02-01,Starter,Europe,Organic,Creator Tools,1,33.41,Yes,0,3.9,2,2,8.9,Active,,,17
CUST-1239,2025-07-19,2025-07-01,Business,MEA,Partner,FinTech,14,150.69,Yes,2,2.2,1,0,8.6,Active,,,12
CUST-1240,2025-11-12,2025-11-01,Business,Europe,Organic,FinTech,16,141.78,Yes,3,5.2,3,0,7.2,Active,,,8
CUST-1241,2025-04-25,2025-04-01,Growth,North America,Organic,EdTech,13,78.80,Yes,2,3.6,2,1,7.4,Active,,,15
CUST-1242,2025-06-21,2025-06-01,Growth,LATAM,Referral,B2B SaaS,4,67.08,No,0,2.4,2,0,6.3,Active,,,13
CUST-1243,2025-03-19,2025-03-01,Growth,Europe,Organic,B2B SaaS,3,64.42,Yes,3,6.2,3,0,10.0,Active,,,16
CUST-1244,2026-02-01,2026-02-01,Growth,Europe,Paid Search,Retail,11,70.91,No,1,4.2,4,0,8.8,Active,,,5
CUST-1245,2026-03-27,2026-03-01,Starter,MEA,Paid Search,Retail,1,26.93,Yes,2,4.1,1,0,8.2,Active,,,4
CUST-1246,2026-01-21,2026-01-01,Business,APAC,Referral,EdTech,25,154.53,Yes,4,5.3,0,0,8.0,Active,,,6
CUST-1247,2025-06-13,2025-06-01,Starter,North America,Paid Search,FinTech,1,27.79,No,4,4.9,2,0,8.8,Active,,,13
CUST-1248,2026-02-20,2026-02-01,Growth,Europe,Paid Search,FinTech,5,76.67,Yes,3,5.4,1,0,9.6,Active,,,5
CUST-1249,2026-01-16,2026-01-01,Growth,Europe,Content,Creator Tools,6,71.51,No,2,1.6,2,1,7.1,Churned,2026-03-01,Low product usage,2
CUST-1250,2025-09-08,2025-09-01,Enterprise,North America,Paid Search,Healthcare,72,403.01,Yes,3,4.1,1,0,10.0,Active,,,10
CUST-1251,2025-12-24,2025-12-01,Growth,North America,Referral,Creator Tools,4,79.23,Yes,1,2.2,1,1,9.2,Churned,2026-05-01,Low product usage,5
CUST-1252,2026-03-25,2026-03-01,Starter,LATAM,Partner,FinTech,1,28.48,Yes,2,4.2,1,0,8.5,Active,,,4
CUST-1253,2025-07-27,2025-07-01,Growth,Europe,Content,B2B SaaS,2,92.62,No,1,0.4,3,0,6.4,Active,,,12
CUST-1254,2025-12-07,2025-12-01,Business,APAC,Paid Search,Creator Tools,15,166.60,Yes,4,5.7,2,0,9.3,Active,,,7
CUST-1255,2026-02-16,2026-02-01,Starter,APAC,Partner,Creator Tools,1,27.95,No,1,2.2,2,0,5.7,Active,,,5
CUST-1256,2026-02-03,2026-02-01,Starter,APAC,Content,Creator Tools,6,23.44,Yes,0,4.3,2,0,6.6,Active,,,5
CUST-1257,2025-11-13,2025-11-01,Starter,MEA,Referral,B2B SaaS,1,28.62,No,1,2.8,2,0,7.4,Churned,2026-03-01,Low product usage,4
CUST-1258,2025-11-07,2025-11-01,Starter,APAC,Organic,B2B SaaS,1,26.29,Yes,0,2.5,0,0,8.8,Active,,,8
CUST-1259,2025-08-08,2025-08-01,Starter,APAC,Paid Search,EdTech,8,30.17,Yes,1,3.6,1,0,7.0,Active,,,11
CUST-1260,2025-09-02,2025-09-01,Starter,APAC,Paid Search,EdTech,1,27.25,Yes,1,3.8,3,0,5.7,Active,,,10
CUST-1261,2025-01-18,2025-01-01,Growth,North America,Organic,EdTech,8,75.93,Yes,2,4.1,1,0,7.7,Active,,,18
CUST-1262,2026-01-19,2026-01-01,Growth,Europe,Organic,EdTech,5,75.85,Yes,4,6.3,0,0,9.1,Active,,,6
CUST-1263,2026-01-16,2026-01-01,Enterprise,APAC,Organic,Healthcare,73,390.43,No,4,3.1,2,0,5.0,Active,,,6
CUST-1264,2025-11-04,2025-11-01,Growth,Europe,Paid Search,Healthcare,5,69.41,Yes,2,3.7,3,0,8.0,Active,,,8
CUST-1265,2025-04-16,2025-04-01,Growth,North America,Partner,Creator Tools,2,81.90,Yes,3,4.3,2,0,7.2,Active,,,15
CUST-1266,2026-02-13,2026-02-01,Starter,North America,Referral,EdTech,2,29.87,Yes,0,2.9,2,0,8.0,Active,,,5
CUST-1267,2026-01-11,2026-01-01,Growth,North America,Paid Search,EdTech,4,80.43,Yes,2,4.9,0,0,8.3,Churned,2026-03-01,Company downsized,2
CUST-1268,2025-10-24,2025-10-01,Starter,APAC,Paid Search,Retail,1,30.86,Yes,2,2.4,2,0,6.3,Active,,,9
CUST-1269,2025-04-11,2025-04-01,Growth,Europe,Partner,Retail,6,85.58,Yes,1,3.6,2,0,7.8,Active,,,15
CUST-1270,2025-06-28,2025-06-01,Starter,APAC,Partner,FinTech,5,32.61,Yes,0,2.4,2,1,8.2,Active,,,13
CUST-1271,2025-03-19,2025-03-01,Enterprise,Europe,Organic,FinTech,68,410.62,Yes,5,5.0,3,1,5.7,Active,,,16
CUST-1272,2025-08-08,2025-08-01,Growth,APAC,Organic,Retail,4,81.37,No,1,1.9,2,0,6.3,Active,,,11
CUST-1273,2025-04-25,2025-04-01,Business,Europe,Organic,FinTech,22,119.61,No,2,2.5,3,1,8.2,Active,,,15
CUST-1274,2025-12-05,2025-12-01,Business,North America,Content,Healthcare,18,118.48,Yes,4,4.4,0,2,9.0,Active,,,7
CUST-1275,2025-05-22,2025-05-01,Starter,APAC,Paid Search,B2B SaaS,4,28.76,No,1,2.5,1,0,7.8,Active,,,14
CUST-1276,2026-03-24,2026-03-01,Growth,LATAM,Paid Search,FinTech,9,66.80,Yes,2,5.1,1,0,9.1,Active,,,4
CUST-1277,2025-12-02,2025-12-01,Growth,APAC,Organic,EdTech,1,77.25,Yes,1,3.7,0,0,9.1,Active,,,7
CUST-1278,2026-02-14,2026-02-01,Business,North America,Organic,B2B SaaS,15,173.72,Yes,4,5.5,0,1,9.6,Active,,,5
CUST-1279,2025-12-10,2025-12-01,Growth,North America,Partner,B2B SaaS,8,78.50,Yes,4,6.5,1,0,7.8,Active,,,7
CUST-1280,2025-02-20,2025-02-01,Business,Europe,Organic,B2B SaaS,16,136.70,Yes,1,3.3,3,0,7.3,Active,,,17
CUST-1281,2025-06-05,2025-06-01,Starter,North America,Partner,Creator Tools,1,29.16,Yes,2,5.1,3,0,7.2,Active,,,13
CUST-1282,2025-05-01,2025-05-01,Starter,North America,Partner,Creator Tools,1,27.50,No,3,5.2,1,0,7.5,Active,,,14
CUST-1283,2026-01-21,2026-01-01,Starter,Europe,Paid Search,Retail,6,28.42,No,2,3.0,4,0,9.0,Active,,,6
CUST-1284,2026-03-10,2026-03-01,Starter,Europe,Paid Search,EdTech,6,30.61,No,1,2.6,4,0,5.9,Active,,,4
CUST-1285,2026-03-13,2026-03-01,Starter,APAC,Paid Search,B2B SaaS,3,26.88,Yes,0,5.1,2,2,6.9,Active,,,4
CUST-1286,2025-03-27,2025-03-01,Growth,Europe,Organic,EdTech,1,79.47,Yes,2,4.4,1,1,8.1,Active,,,16
CUST-1287,2025-11-17,2025-11-01,Enterprise,North America,Referral,Healthcare,70,382.00,No,2,5.2,1,0,8.7,Active,,,8
CUST-1288,2025-10-05,2025-10-01,Starter,North America,Organic,Creator Tools,7,32.03,Yes,0,2.9,2,1,7.1,Active,,,9
CUST-1289,2025-01-26,2025-01-01,Business,North America,Paid Search,Retail,22,152.89,No,5,4.1,3,0,5.8,Active,,,18
CUST-1290,2026-01-09,2026-01-01,Starter,North America,Partner,EdTech,1,23.02,Yes,1,3.9,0,0,8.2,Active,,,6
CUST-1291,2025-02-09,2025-02-01,Growth,North America,Referral,B2B SaaS,8,70.41,Yes,0,2.3,4,1,5.2,Churned,2025-07-01,Missing integration,5
CUST-1292,2025-01-07,2025-01-01,Starter,APAC,Referral,Creator Tools,1,33.38,Yes,1,0.5,1,0,6.6,Active,,,18
CUST-1293,2025-10-21,2025-10-01,Business,North America,Partner,Creator Tools,13,172.39,Yes,2,3.3,2,1,6.0,Active,,,9
CUST-1294,2025-07-09,2025-07-01,Growth,LATAM,Paid Search,Healthcare,9,92.31,Yes,0,3.4,3,0,6.8,Active,,,12
CUST-1295,2025-03-10,2025-03-01,Starter,LATAM,Referral,B2B SaaS,1,23.74,Yes,1,3.7,1,0,5.9,Active,,,16
CUST-1296,2025-03-14,2025-03-01,Starter,APAC,Organic,Creator Tools,5,33.68,Yes,0,2.1,0,0,7.6,Active,,,16
CUST-1297,2025-05-28,2025-05-01,Enterprise,North America,Organic,Creator Tools,66,357.10,Yes,3,3.7,1,3,7.2,Active,,,14
CUST-1298,2025-06-05,2025-06-01,Business,APAC,Referral,Retail,19,162.41,Yes,3,3.5,0,0,8.9,Active,,,13
CUST-1299,2025-03-20,2025-03-01,Growth,Europe,Content,FinTech,1,71.28,Yes,1,2.4,1,0,5.9,Active,,,16
CUST-1300,2025-02-18,2025-02-01,Starter,Europe,Paid Search,Healthcare,5,24.63,No,0,3.4,3,0,7.4,Active,,,17
CUST-1301,2025-11-02,2025-11-01,Business,APAC,Paid Search,EdTech,14,129.38,Yes,4,5.5,0,3,8.7,Active,,,8
CUST-1302,2025-09-18,2025-09-01,Growth,Europe,Paid Search,FinTech,4,69.12,No,2,2.1,1,0,7.3,Active,,,10
CUST-1303,2025-01-28,2025-01-01,Starter,North America,Referral,Retail,2,28.13,Yes,2,3.4,0,1,6.7,Churned,2026-06-01,Low product usage,17
CUST-1304,2025-01-04,2025-01-01,Starter,Europe,Organic,FinTech,1,30.08,No,0,2.5,4,0,7.5,Active,,,18
CUST-1305,2025-11-15,2025-11-01,Enterprise,North America,Organic,Creator Tools,73,438.71,Yes,3,4.9,2,3,6.0,Active,,,8
CUST-1306,2025-05-04,2025-05-01,Business,APAC,Partner,FinTech,20,119.60,Yes,3,3.8,3,0,5.3,Active,,,14
CUST-1307,2025-09-20,2025-09-01,Growth,APAC,Paid Search,B2B SaaS,7,92.76,No,1,3.0,2,0,7.3,Churned,2026-04-01,Poor onboarding,7
CUST-1308,2025-04-18,2025-04-01,Enterprise,North America,Partner,Creator Tools,72,335.36,Yes,2,4.3,0,0,6.6,Active,,,15
CUST-1309,2026-02-08,2026-02-01,Growth,North America,Referral,Healthcare,5,70.83,Yes,1,3.6,1,1,7.5,Active,,,5
CUST-1310,2025-06-01,2025-06-01,Starter,North America,Organic,Healthcare,1,31.21,Yes,0,3.3,0,0,7.0,Active,,,13
CUST-1311,2025-12-05,2025-12-01,Growth,North America,Paid Search,Retail,6,64.64,No,2,2.8,3,1,7.8,Active,,,7
CUST-1312,2025-06-13,2025-06-01,Business,APAC,Organic,Healthcare,15,121.57,Yes,2,4.1,2,0,10.0,Active,,,13
CUST-1313,2025-09-09,2025-09-01,Starter,APAC,Paid Search,B2B SaaS,2,25.80,Yes,0,2.8,0,1,8.1,Active,,,10
CUST-1314,2025-04-06,2025-04-01,Starter,APAC,Paid Search,Retail,1,30.35,Yes,1,4.1,1,0,8.3,Active,,,15
CUST-1315,2025-02-19,2025-02-01,Starter,Europe,Partner,Creator Tools,2,34.00,Yes,0,2.6,2,0,6.1,Active,,,17
CUST-1316,2025-04-28,2025-04-01,Growth,MEA,Referral,Retail,8,79.21,No,1,0.6,1,0,7.5,Active,,,15
CUST-1317,2026-03-14,2026-03-01,Growth,North America,Organic,Healthcare,9,87.58,No,2,2.0,3,1,6.6,Churned,2026-06-01,Low product usage,3
CUST-1318,2026-02-16,2026-02-01,Starter,APAC,Organic,Creator Tools,2,29.95,No,0,0.9,3,0,6.3,Churned,2026-05-01,Price sensitivity,3
CUST-1319,2025-06-28,2025-06-01,Business,APAC,Organic,Creator Tools,14,145.47,Yes,3,3.5,0,0,7.6,Active,,,13
CUST-1320,2025-11-16,2025-11-01,Growth,Europe,Referral,EdTech,3,75.77,Yes,3,5.3,2,1,8.7,Active,,,8
CUST-1321,2025-07-24,2025-07-01,Growth,North America,Content,Healthcare,5,78.35,No,2,2.1,1,1,7.7,Churned,2025-08-01,Missing integration,1
CUST-1322,2025-07-16,2025-07-01,Starter,APAC,Organic,EdTech,1,25.47,Yes,0,2.7,0,0,8.3,Churned,2026-02-01,Missing integration,7
CUST-1323,2025-02-07,2025-02-01,Starter,Europe,Paid Search,EdTech,2,21.43,Yes,0,1.9,2,0,7.3,Churned,2025-04-01,Missing integration,2
CUST-1324,2025-09-02,2025-09-01,Growth,Europe,Paid Search,Creator Tools,5,67.64,Yes,1,3.1,2,0,7.4,Active,,,10
CUST-1325,2025-04-26,2025-04-01,Growth,Europe,Organic,B2B SaaS,3,73.85,No,2,2.5,4,0,7.6,Active,,,15
CUST-1326,2025-12-27,2025-12-01,Starter,North America,Organic,Healthcare,6,27.40,No,2,3.6,2,0,7.6,Active,,,7
CUST-1327,2026-02-14,2026-02-01,Business,North America,Referral,FinTech,14,138.91,Yes,3,3.8,0,0,10.0,Active,,,5
CUST-1328,2025-03-22,2025-03-01,Growth,APAC,Referral,EdTech,7,87.69,No,3,2.9,3,0,7.3,Active,,,16
CUST-1329,2025-03-07,2025-03-01,Starter,APAC,Organic,Creator Tools,1,21.37,No,0,2.3,0,0,8.9,Active,,,16
CUST-1330,2025-08-09,2025-08-01,Starter,North America,Referral,Healthcare,1,26.68,Yes,2,4.1,0,1,9.0,Active,,,11
CUST-1331,2025-04-16,2025-04-01,Business,North America,Referral,EdTech,20,137.47,Yes,3,5.5,1,1,9.4,Active,,,15
CUST-1332,2025-05-21,2025-05-01,Growth,Europe,Paid Search,Healthcare,4,84.22,Yes,1,0.3,1,0,6.1,Active,,,14
CUST-1333,2026-03-25,2026-03-01,Starter,APAC,Partner,Healthcare,3,32.32,Yes,0,2.4,3,0,7.8,Active,,,4
CUST-1334,2026-02-25,2026-02-01,Enterprise,Europe,Partner,Healthcare,67,417.32,Yes,5,4.8,1,0,10.0,Active,,,5
CUST-1335,2025-07-07,2025-07-01,Enterprise,North America,Paid Search,Retail,66,390.02,Yes,5,6.9,3,0,9.6,Active,,,12
CUST-1336,2026-01-26,2026-01-01,Growth,Europe,Paid Search,FinTech,9,88.60,Yes,0,2.7,2,0,7.6,Churned,2026-02-01,Missing integration,1
CUST-1337,2026-01-04,2026-01-01,Starter,Europe,Referral,Retail,1,26.66,No,3,3.2,2,0,8.4,Churned,2026-03-01,Poor onboarding,2
CUST-1338,2026-01-27,2026-01-01,Growth,Europe,Partner,Healthcare,2,77.48,No,0,2.2,4,0,6.3,Active,,,6
CUST-1339,2025-01-13,2025-01-01,Business,North America,Referral,EdTech,22,166.65,No,4,4.4,2,0,8.8,Active,,,18
CUST-1340,2025-10-07,2025-10-01,Starter,Europe,Organic,Creator Tools,1,24.24,Yes,1,2.5,2,0,7.0,Active,,,9
CUST-1341,2026-01-07,2026-01-01,Starter,North America,Organic,Creator Tools,4,27.46,No,0,2.2,3,1,6.4,Churned,2026-05-01,Poor onboarding,4
CUST-1342,2025-11-19,2025-11-01,Growth,North America,Organic,Healthcare,3,80.98,Yes,2,6.2,0,0,9.7,Active,,,8
CUST-1343,2025-10-02,2025-10-01,Business,North America,Partner,EdTech,20,171.49,Yes,4,7.0,1,2,10.0,Active,,,9
CUST-1344,2025-04-14,2025-04-01,Starter,Europe,Content,EdTech,2,25.58,Yes,0,4.6,0,0,9.4,Active,,,15
CUST-1345,2025-02-16,2025-02-01,Starter,LATAM,Referral,EdTech,3,23.16,No,0,3.6,3,0,8.9,Churned,2025-11-01,Missing integration,9
CUST-1346,2025-08-28,2025-08-01,Growth,Europe,Organic,Creator Tools,4,78.99,Yes,1,4.9,2,0,7.3,Active,,,11
CUST-1347,2025-03-19,2025-03-01,Enterprise,North America,Partner,EdTech,70,443.91,Yes,5,5.1,2,0,8.1,Active,,,16
CUST-1348,2025-10-27,2025-10-01,Starter,North America,Organic,B2B SaaS,2,29.53,Yes,1,3.5,1,0,5.9,Active,,,9
CUST-1349,2025-11-20,2025-11-01,Starter,Europe,Content,Creator Tools,1,27.17,Yes,0,4.6,2,0,8.1,Active,,,8
CUST-1350,2026-03-13,2026-03-01,Starter,Europe,Paid Search,FinTech,4,26.88,No,2,3.1,3,0,5.6,Active,,,4
CUST-1351,2025-07-01,2025-07-01,Growth,APAC,Organic,B2B SaaS,5,73.51,No,2,3.0,2,2,8.6,Active,,,12
CUST-1352,2026-01-01,2026-01-01,Starter,APAC,Referral,Creator Tools,2,30.72,Yes,0,4.0,2,0,6.2,Churned,2026-05-01,Price sensitivity,4
CUST-1353,2025-09-28,2025-09-01,Starter,North America,Content,Retail,4,32.91,No,1,2.2,2,0,6.3,Churned,2025-11-01,Missing integration,2
CUST-1354,2025-06-25,2025-06-01,Enterprise,LATAM,Organic,B2B SaaS,73,403.57,Yes,4,6.4,3,0,9.6,Active,,,13
